store_name,store_city,store_location,product_name,product_category,current_stock,forecasted_units_next_7_days,safety_stock,reorder_point,needs_restock,recommended_restock_quantity,days_of_inventory_remaining,unit_margin,priority_score,priority_band,latest_stock_status,out_of_stock_flag,restock_risk_flag,store_key,product_key,product_id,store_id,demand_model_used
Maven Toys Zacatecas 1,Zacatecas,Downtown,Mr. Potatohead,Toys,12,5.466704405833159,1.0933408811666319,6.560045286999791,False,0,15.365747581004955,5.0,0.0,Low,NORMAL_STOCK,0,0,20,23,23,20,product_store_holt_winters_weekly_additive
Maven Toys Zacatecas 1,Zacatecas,Downtown,Nerf Gun,Sports & Outdoors,18,7.821911779624229,1.564382355924846,9.386294135549075,False,0,16.108593851470562,5.0,0.0,Low,NORMAL_STOCK,0,0,20,24,24,20,product_store_holt_winters_weekly_additive
Maven Toys Zacatecas 1,Zacatecas,Downtown,Playdoh Can,Art & Crafts,92,32.172625972191334,6.434525194438267,38.6071511666296,False,0,20.017016968296172,1.0,0.0,Low,HIGH_STOCK,0,0,20,25,25,20,product_store_holt_winters_weekly_additive
Maven Toys Zacatecas 1,Zacatecas,Downtown,Playdoh Playset,Art & Crafts,12,1.322334613317683,0.2644669226635366,1.5868015359812195,False,0,63.52401211766473,4.0,0.0,Low,NORMAL_STOCK,0,0,20,26,26,20,fallback_product_average_per_active_store
Maven Toys Zacatecas 1,Zacatecas,Downtown,Plush Pony,Toys,9,0.9472015285823908,0.18944030571647819,1.1366418342988691,False,0,66.51171698834526,11.0,0.0,Low,LOW_STOCK,0,1,20,29,29,20,fallback_product_average_per_active_store
Maven Toys Zacatecas 1,Zacatecas,Downtown,Rubik's Cube,Games,17,10.043269520889607,2.0086539041779217,12.051923425067528,False,0,11.848731108179926,2.0,0.0,Low,NORMAL_STOCK,0,0,20,30,30,20,product_store_holt_winters_weekly_additive
Maven Toys Zacatecas 1,Zacatecas,Downtown,Splash Balls,Sports & Outdoors,10,6.6607646890326935,1.3321529378065389,7.992917626839232,False,0,10.509303851441976,1.0,0.0,Low,LOW_STOCK,0,1,20,31,31,20,product_store_holt_winters_weekly_additive
Maven Toys Zacatecas 1,Zacatecas,Downtown,Supersoaker Water Gun,Sports & Outdoors,9,2.1829520650785303,0.4365904130157061,2.6195424780942362,False,0,28.860001558363862,3.0,0.0,Low,LOW_STOCK,0,1,20,32,32,20,product_store_holt_winters_weekly_additive
Maven Toys Zacatecas 1,Zacatecas,Downtown,Teddy Bear,Toys,28,4.454188961396507,0.8908377922793014,5.345026753675808,False,0,44.00352156109444,2.0,0.0,Low,NORMAL_STOCK,0,0,20,33,33,20,product_store_holt_winters_weekly_additive
Maven Toys Zacatecas 1,Zacatecas,Downtown,Toy Robot,Electronics,19,1.405274160525667,0.2810548321051334,1.6863289926308003,False,0,94.64345373734693,5.0,0.0,Low,NORMAL_STOCK,0,0,20,34,34,20,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Animal Figures,Toys,24,5.24350986990922,1.048701973981844,6.292211843891064,False,0,32.03960785200326,3.0,0.0,Low,NORMAL_STOCK,0,0,21,2,2,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Barrel O' Slime,Art & Crafts,74,28.50676371367409,5.7013527427348185,34.20811645640891,False,0,18.171126165104685,2.0,0.0,Low,HIGH_STOCK,0,0,21,3,3,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Colorbuds,Electronics,10,1.25239836301348,0.25047967260269605,1.5028780356161762,False,0,55.89275909908432,8.0,0.0,Low,LOW_STOCK,0,1,21,6,6,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Dart Gun,Sports & Outdoors,8,2.3954555223546863,0.4790911044709373,2.8745466268256235,False,0,23.377599574444652,4.0,0.0,Low,LOW_STOCK,0,1,21,7,7,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Dino Egg,Toys,26,11.180410649919542,2.2360821299839087,13.41649277990345,False,0,16.278471846766177,1.0,0.0,Low,NORMAL_STOCK,0,0,21,9,9,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Dinosaur Figures,Toys,13,7.312841252879236,1.4625682505758473,8.775409503455084,False,0,12.443863725904235,4.0,0.0,Low,NORMAL_STOCK,0,0,21,10,10,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Etch A Sketch,Art & Crafts,11,4.782241013595835,0.956448202719167,5.738689216315001,False,0,16.101237846668585,10.0,0.0,Low,NORMAL_STOCK,0,0,21,11,11,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Foam Disk Launcher,Sports & Outdoors,21,3.1369752966093563,0.6273950593218713,3.7643703559312276,False,0,46.86042639828469,3.0,0.0,Low,NORMAL_STOCK,0,0,21,12,12,21,fallback_product_average_per_active_store
Maven Toys Santiago 1,Santiago,Downtown,Hot Wheels 5-Pack,Toys,9,3.521953864149914,0.7043907728299829,4.226344636979897,False,0,17.88779820237826,2.0,0.0,Low,LOW_STOCK,0,1,21,15,15,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Kids Makeup Kit,Art & Crafts,4,2.309288668966761,0.46185773379335227,2.771146402760113,False,0,12.124945822614704,6.0,0.0,Low,LOW_STOCK,0,1,21,17,17,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Mr. Potatohead,Toys,30,6.637411857397964,1.327482371479593,7.964894228877557,False,0,31.638838226670686,5.0,0.0,Low,NORMAL_STOCK,0,0,21,23,23,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Nerf Gun,Sports & Outdoors,19,5.408139403807363,1.0816278807614725,6.489767284568836,False,0,24.59256133567252,5.0,0.0,Low,NORMAL_STOCK,0,0,21,24,24,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Playdoh Can,Art & Crafts,46,33.54507679308372,6.709015358616745,40.25409215170047,False,0,9.599024082913695,1.0,0.0,Low,NORMAL_STOCK,0,0,21,25,25,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Playdoh Playset,Art & Crafts,21,1.8173263521966336,0.36346527043932675,2.1807916226359603,False,0,80.8880583403848,4.0,0.0,Low,NORMAL_STOCK,0,0,21,26,26,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Playdoh Toolkit,Art & Crafts,54,3.851391459854739,0.7702782919709479,4.621669751825687,False,0,98.14634631148525,1.0,0.0,Low,HIGH_STOCK,0,0,21,27,27,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Plush Pony,Toys,8,3.795933556843071,0.7591867113686143,4.555120268211685,False,0,14.752629138896994,11.0,0.0,Low,LOW_STOCK,0,1,21,29,29,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Rubik's Cube,Games,49,9.91667648448476,1.9833352968969522,11.900011781381712,False,0,34.58820105068913,2.0,0.0,Low,NORMAL_STOCK,0,0,21,30,30,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Splash Balls,Sports & Outdoors,19,5.442702595850615,1.088540519170123,6.531243115020738,False,0,24.43638939621577,1.0,0.0,Low,NORMAL_STOCK,0,0,21,31,31,21,product_store_holt_winters_weekly_additive
Maven Toys Santiago 1,Santiago,Downtown,Supersoaker Water Gun,Sports & Outdoors,3,1.0627248687201425,0.2125449737440285,1.275269842464171,False,0,19.760523742415717,3.0,0.0,Low,LOW_STOCK,0,1,21,32,32,21,fallback_product_average_per_active_store
Maven Toys Santiago 1,Santiago,Downtown,Teddy Bear,Toys,16,1.3287515464376476,0.2657503092875295,1.594501855725177,False,0,84.28964790315348,2.0,0.0,Low,NORMAL_STOCK,0,0,21,33,33,21,fallback_product_average_per_active_store
Maven Toys Santiago 1,Santiago,Downtown,Toy Robot,Electronics,16,2.6762963005966403,0.5352592601193281,3.2115555607159685,False,0,41.84887898063876,5.0,0.0,Low,NORMAL_STOCK,0,0,21,34,34,21,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Action Figure,Toys,10,6.569880210808934,1.313976042161787,7.8838562529707215,False,0,10.654684370779579,6.0,0.0,Low,LOW_STOCK,0,1,22,1,1,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Animal Figures,Toys,25,12.31339809158591,2.462679618317182,14.776077709903092,False,0,14.212161313909148,3.0,0.0,Low,NORMAL_STOCK,0,0,22,2,2,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Chutes & Ladders,Games,6,4.4777572657040885,0.8955514531408177,5.373308718844906,False,0,9.37969557253253,3.0,0.0,Low,LOW_STOCK,0,1,22,4,4,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Classic Dominoes,Games,14,0.6957083237400886,0.13914166474801773,0.8348499884881063,False,0,140.86363013907544,2.0,0.0,Low,NORMAL_STOCK,0,0,22,5,5,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Dart Gun,Sports & Outdoors,30,5.903070294034727,1.1806140588069454,7.083684352841672,False,0,35.57470765886235,4.0,0.0,Low,NORMAL_STOCK,0,0,22,7,7,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Deck Of Cards,Games,71,18.71767844572483,3.743535689144966,22.461214134869795,False,0,26.55243819051268,3.0,0.0,Low,HIGH_STOCK,0,0,22,8,8,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Dino Egg,Toys,14,10.804870208832892,2.1609740417665786,12.96584425059947,False,0,9.069984007756595,1.0,0.0,Low,NORMAL_STOCK,0,0,22,9,9,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Dinosaur Figures,Toys,64,5.103375882860528,1.0206751765721056,6.124051059432633,False,0,87.78502902453043,4.0,0.0,Low,HIGH_STOCK,0,0,22,10,10,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Etch A Sketch,Art & Crafts,7,5.778044755753243,1.1556089511506487,6.9336537069038915,False,0,8.480377371810825,10.0,0.0,Low,LOW_STOCK,0,1,22,11,11,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Gamer Headphones,Electronics,19,9.409069974967904,1.881813994993581,11.290883969961484,False,0,14.135297149860307,6.0,0.0,Low,NORMAL_STOCK,0,0,22,13,13,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Glass Marbles,Games,5,2.6654160974462435,0.5330832194892487,3.198499316935492,False,0,13.131158033274348,5.0,0.0,Low,LOW_STOCK,0,1,22,14,14,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Jenga,Games,3,2.3534429090589444,0.4706885818117889,2.8241314908707333,False,0,8.923097271306714,7.0,0.0,Low,LOW_STOCK,0,1,22,16,16,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Kids Makeup Kit,Art & Crafts,10,1.3696140799503251,0.273922815990065,1.6435368959403902,False,0,51.10928766338241,6.0,0.0,Low,LOW_STOCK,0,1,22,17,17,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Mini Basketball Hoop,Sports & Outdoors,18,0.5881716292202204,0.11763432584404408,0.7058059550642645,False,0,214.22318544511725,16.0,0.0,Low,NORMAL_STOCK,0,0,22,20,20,22,fallback_product_average_per_active_store
Maven Toys Guanajuato 2,Guanajuato,Commercial,Mini Ping Pong Set,Sports & Outdoors,30,10.263856739568409,2.0527713479136818,12.31662808748209,False,0,20.46014527759576,3.0,0.0,Low,NORMAL_STOCK,0,0,22,21,21,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Monopoly,Games,4,1.9472340159336297,0.389446803186726,2.336680819120356,False,0,14.379370825943072,6.0,0.0,Low,LOW_STOCK,0,1,22,22,22,22,fallback_product_average_per_active_store
Maven Toys Guanajuato 2,Guanajuato,Commercial,Mr. Potatohead,Toys,7,1.7502876315474,0.35005752630948006,2.1003451578568804,False,0,27.995398651523306,5.0,0.0,Low,LOW_STOCK,0,1,22,23,23,22,fallback_product_average_per_active_store
Maven Toys Guanajuato 2,Guanajuato,Commercial,Nerf Gun,Sports & Outdoors,29,5.819568590073981,1.1639137180147963,6.983482308088777,False,0,34.88231075173553,5.0,0.0,Low,NORMAL_STOCK,0,0,22,24,24,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Playdoh Playset,Art & Crafts,15,1.322334613317683,0.2644669226635366,1.5868015359812195,False,0,79.40501514708092,4.0,0.0,Low,NORMAL_STOCK,0,0,22,26,26,22,fallback_product_average_per_active_store
Maven Toys Guanajuato 2,Guanajuato,Commercial,Playdoh Toolkit,Art & Crafts,45,4.3568486629850565,0.8713697325970113,5.228218395582068,False,0,72.29996365863683,1.0,0.0,Low,NORMAL_STOCK,0,0,22,27,27,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Plush Pony,Toys,5,0.9472015285823908,0.18944030571647819,1.1366418342988691,False,0,36.95095388241403,11.0,0.0,Low,LOW_STOCK,0,1,22,29,29,22,fallback_product_average_per_active_store
Maven Toys Guanajuato 2,Guanajuato,Commercial,Rubik's Cube,Games,22,8.425444510089477,1.6850889020178954,10.110533412107372,False,0,18.27796738980179,2.0,0.0,Low,NORMAL_STOCK,0,0,22,30,30,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Splash Balls,Sports & Outdoors,34,10.847023821480215,2.169404764296043,13.016428585776259,False,0,21.94150247265907,1.0,0.0,Low,NORMAL_STOCK,0,0,22,31,31,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Supersoaker Water Gun,Sports & Outdoors,38,1.0627248687201425,0.2125449737440285,1.275269842464171,False,0,250.2999674039324,3.0,0.0,Low,NORMAL_STOCK,0,0,22,32,32,22,fallback_product_average_per_active_store
Maven Toys Guanajuato 2,Guanajuato,Commercial,Teddy Bear,Toys,8,1.3287515464376476,0.2657503092875295,1.594501855725177,False,0,42.14482395157674,2.0,0.0,Low,LOW_STOCK,0,1,22,33,33,22,fallback_product_average_per_active_store
Maven Toys Guanajuato 2,Guanajuato,Commercial,Toy Robot,Electronics,6,2.0059919260601573,0.4011983852120315,2.407190311272189,False,0,20.93727270502507,5.0,0.0,Low,LOW_STOCK,0,1,22,34,34,22,product_store_holt_winters_weekly_additive
Maven Toys Guanajuato 2,Guanajuato,Commercial,Uno Card Game,Games,2,1.311458801956204,0.2622917603912408,1.5737505623474446,False,0,10.675135184664024,4.0,0.0,Low,LOW_STOCK,0,1,22,35,35,22,fallback_product_average_per_active_store
Maven Toys Chihuahua 1,Chihuahua,Commercial,Animal Figures,Toys,11,5.825711948458145,1.165142389691629,6.990854338149774,False,0,13.217268667116146,3.0,0.0,Low,NORMAL_STOCK,0,0,23,2,2,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Chutes & Ladders,Games,3,1.530701325523938,0.3061402651047876,1.8368415906287254,False,0,13.719201551492738,3.0,0.0,Low,LOW_STOCK,0,1,23,4,4,23,fallback_product_average_per_active_store
Maven Toys Chihuahua 1,Chihuahua,Commercial,Classic Dominoes,Games,4,1.3006778910653356,0.26013557821306715,1.5608134692784028,False,0,21.527236060779252,2.0,0.0,Low,LOW_STOCK,0,1,23,5,5,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Colorbuds,Electronics,17,1.8185964572832547,0.36371929145665094,2.1823157487399056,False,0,65.43507743206013,8.0,0.0,Low,NORMAL_STOCK,0,0,23,6,6,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Dart Gun,Sports & Outdoors,11,3.335590774691084,0.6671181549382168,4.002708929629301,False,0,23.084366518890835,4.0,0.0,Low,NORMAL_STOCK,0,0,23,7,7,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Deck Of Cards,Games,32,13.81030634924525,2.7620612698490503,16.5723676190943,False,0,16.219770534796417,3.0,0.0,Low,NORMAL_STOCK,0,0,23,8,8,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Dino Egg,Toys,9,7.173166331800472,1.4346332663600945,8.607799598160566,False,0,8.782732350803713,1.0,0.0,Low,LOW_STOCK,0,1,23,9,9,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Dinosaur Figures,Toys,35,5.262593123329438,1.0525186246658877,6.315111747995326,False,0,46.55499565677957,4.0,0.0,Low,NORMAL_STOCK,0,0,23,10,10,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Etch A Sketch,Art & Crafts,18,2.938819693426961,0.5877639386853922,3.526583632112353,False,0,42.87435540254982,10.0,0.0,Low,NORMAL_STOCK,0,0,23,11,11,23,fallback_product_average_per_active_store
Maven Toys Chihuahua 1,Chihuahua,Commercial,Foam Disk Launcher,Sports & Outdoors,14,3.1369752966093563,0.6273950593218713,3.7643703559312276,False,0,31.240284265523123,3.0,0.0,Low,NORMAL_STOCK,0,0,23,12,12,23,fallback_product_average_per_active_store
Maven Toys Chihuahua 1,Chihuahua,Commercial,Gamer Headphones,Electronics,31,7.669078345383541,1.5338156690767084,9.202894014460249,False,0,28.295447018170673,6.0,0.0,Low,NORMAL_STOCK,0,0,23,13,13,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Glass Marbles,Games,7,2.0864647887593546,0.4172929577518709,2.5037577465112255,False,0,23.484700179932673,5.0,0.0,Low,LOW_STOCK,0,1,23,14,14,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Hot Wheels 5-Pack,Toys,14,2.1715459474105927,0.43430918948211855,2.6058551368927114,False,0,45.12913950398228,2.0,0.0,Low,NORMAL_STOCK,0,0,23,15,15,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Jenga,Games,7,0.946813496630976,0.1893626993261952,1.1361761959571712,False,0,51.75253645449239,7.0,0.0,Low,LOW_STOCK,0,1,23,16,16,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Kids Makeup Kit,Art & Crafts,9,5.340368036972022,1.0680736073944044,6.408441644366426,False,0,11.796939754684187,6.0,0.0,Low,LOW_STOCK,0,1,23,17,17,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Lego Bricks,Toys,42,11.758561422192962,2.3517122844385923,14.110273706631554,False,0,25.00305857526994,5.0,0.0,Low,NORMAL_STOCK,0,0,23,18,18,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Magic Sand,Art & Crafts,27,16.312927727529537,3.2625855455059076,19.575513273035444,False,0,11.585903104385453,2.0,0.0,Low,NORMAL_STOCK,0,0,23,19,19,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Mini Basketball Hoop,Sports & Outdoors,2,0.5881716292202204,0.11763432584404408,0.7058059550642645,False,0,23.80257616056858,16.0,0.0,Low,LOW_STOCK,0,1,23,20,20,23,fallback_product_average_per_active_store
Maven Toys Chihuahua 1,Chihuahua,Commercial,Mini Ping Pong Set,Sports & Outdoors,30,24.88738926231504,4.977477852463008,29.864867114778047,False,0,8.438008414084075,3.0,0.0,Low,NORMAL_STOCK,0,0,23,21,21,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Monopoly,Games,11,2.4017770120833672,0.48035540241667346,2.882132414500041,False,0,32.05959571292927,6.0,0.0,Low,NORMAL_STOCK,0,0,23,22,22,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Mr. Potatohead,Toys,8,1.7502876315474,0.35005752630948006,2.1003451578568804,False,0,31.994741316026634,5.0,0.0,Low,LOW_STOCK,0,1,23,23,23,23,fallback_product_average_per_active_store
Maven Toys Chihuahua 1,Chihuahua,Commercial,Nerf Gun,Sports & Outdoors,40,7.637295831592275,1.5274591663184551,9.16475499791073,False,0,36.66219119622916,5.0,0.0,Low,NORMAL_STOCK,0,0,23,24,24,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Playdoh Can,Art & Crafts,38,17.361495350289665,3.4722990700579333,20.833794420347598,False,0,15.321260907146568,1.0,0.0,Low,NORMAL_STOCK,0,0,23,25,25,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Playdoh Playset,Art & Crafts,15,1.9724611767788816,0.3944922353557763,2.366953412134658,False,0,53.23298690799571,4.0,0.0,Low,NORMAL_STOCK,0,0,23,26,26,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Playdoh Toolkit,Art & Crafts,7,2.1378479202454828,0.42756958404909656,2.5654175042945795,False,0,22.92024588651445,1.0,0.0,Low,LOW_STOCK,0,1,23,27,27,23,product_store_holt_winters_weekly_additive
Maven Toys Chihuahua 1,Chihuahua,Commercial,Playfoam,Art & Crafts,48,14.616762230234288,2.9233524460468576,17.540114676281146,False,0,22.987306949893128,7.0,0.0,Low,NORMAL_STOCK,0,0,23,28,28,23,fallback_product_average_per_active_store
Maven Toys Chihuahua 1,Chihuahua,Commercial,Plush Pony,Toys,9,0.9472015285823908,0.18944030571647819,1.1366418342988691,False,0,66.51171698834526,11.0,0.0,Low,LOW_STOCK,0,1,23,29,29,23,fallback_product_average_per_active_store
Maven Toys Chihuahua 1,Chihuahua,Commercial,Rubik's Cube,Games,38,6.2349364916365895,1.246987298327318,7.481923789963908,False,0,42.66282428967909,2.0,0.0,Low,NORMAL_STOCK,0,0,23,30,30,23,product_store_holt_winters_weekly_additive
